book_id,book_title,review_id,reviewer,review_content,rating,created_at
169571353,사악한 여왕,10525759,yevyev,"예전부터 난 악당이 왜 악해졌을까, 그들의 이야기가 궁금했다. 드라마에서도 주인공과 대비되는 악역이 뻔히 구분되어 있던 시절, 저 아이는 왜 저래야만 했을까, 악역의 심경이 궁금했다. 그래서 그들의 이야기가 따로 나왔으면 좋겠다고 생각한 적이 있었다. 그런 이야기로 처음 접한게 오즈의 마법사의 서쪽 마녀의 어린시절 이야기인 Wicked였고, 뮤지컬도 책도 재미있게 보았었다. 그런데 요즘 디즈니 악역의 이야기가 줄줄이 나오고 있다. 그 첫편으로 백설공주의 어머니. 그토록 미모에 집착해야 했던, 사악한 왕비의 이야기였다. 궁금...+ 더보기",3,2018-12-10
169571353,사악한 여왕,11293752,Seung Ji,"김미경의 북드라마단 추천으로 읽어보게된 책백설공주의 계모로 알려진 여왕이 주인공으로 등장하는 소설이다. 여왕은 거울 장인의 딸로 태어나지만 어머니가 출산시에 죽는 바람에 아버지의 미움과 학대를 받고 자란다. 나중에 왕의 눈에 들어 왕비가 되고, 전 왕비의 딸인 백설공주를 만나 사랑을 베풀지만 사랑하는 남편이 전쟁에서 죽게 된다. 이후 세 마녀의 꾐에 빠져 점차 악에 빠져들어가는 과정을 그리고 있는 소설이다.소설을 다 읽었어도 여왕의 행동이나 여왕이 악하게 변해가는 과정에 크게 공감되지는 않는다. 그리고 재미가 없었다.",1,2019-11-18
169571353,사악한 여왕,10382328,rebecca0101,"디즈니가 보여주는 이야기들은 언제나 우리들의 상상력을 자극을 하고 흥미와 동심의 세계로 인도를 해주는 영화 가진다. 특히 어렷을때 디즈니만이 가지는 고유의 감성은 우리들을 자극을 시키고 공주 혹은 왕자가 되는 꿈을 꾸도록 도와주엇다. 디즈니는 상당히 정통파적인 이야기의 형식을 가지고 있다. 언제나 사악한 악당의 최후는 비참하고 주인공들은 해피앤딩으로 끝나는 Ever Ever After 말이다 

이처럼 디즈니의 악당은 주인공의 대립의 관계에 서있는거 같지만 실상을 알고보면은 그저 주인...+ 더보기",5,2018-10-05
169571353,사악한 여왕,10412898,sujeee2011,한편의 영화를 본느낌이다. 너무나도 사랑스럽던 한 여인이 자신의 두려움과 욕망에 젖어가는 모습이 영상으로 지나갔다,5,2018-10-20
912779,경복궁 마루 밑,1125306,개구리,"[경복궁 마루 밑]을 역사 판타지 동화라고 하면 어떨까.  
스펙타클한 모험과 현란한 마법이 등장하진 않지만, 어린이 독자에게 상당히 호소력있는 모험과 마법의 세상을 펼쳐보인다. 독자는 그 세상으로의 여행에 기꺼이 동행하면서 자신의 삶에서 의미있는 것이 무엇인지를 깨달을 것이다. 경복궁 마루 밑에서 벌어지는 일들과 현실에서 일어나고 있는 일들이, 그리고 상상과 실제가 어우러지면서, 역사와 오늘이 어우러지면서, 참 많은 이야기를 참 재미있게 풀어냈다.   
- 왕따 -...+ 더보기",4,2007-05-29
912779,경복궁 마루 밑,1116820,사브레,"지지난 주에 창덕궁에 다녀왔다.오랫동안 중심 궁으로 활동(^^)을 했다는 곳인데, 많은 사람들이 오래 살았다고 하니 왠지 여염집 같은 기분도 들고 해서 친숙했다. 그러면서 경복궁 얘기도 들었다. 원래는 그쪽이 중심 궁이었는데, 전란 때 많이 소실돼서 창덕궁에서 주로 살다가 고종 때 다시 옮겨 갔다는. 그리고 근대기에는 일본의 침략으로 참 많이고 고생을 했다는.(현재 광화문은 원래 모습을 되살리기 위해 공사 중이다.)경복궁은 한 두어 번 가 본 거 같은데, 갈 때마다 약간은 무겁다는 생각을 했었다. 지금까지...+ 더보기",4,2007-05-15
912779,경복궁 마루 밑,1118105,주주,"‘마루밑’이란 낱말만으로도 벌써 궁금증이 꼬물꼬물 올라온다. 무릎 정도 밖에 안 되는 높이지만 안으로 깊숙이 뚫려 있어, 그 컴컴한 안쪽에 뭐가 있을지 짐작할 수 없는 미지의 공간이기도 하다. 어렸을 적 한옥이었던 외갓집 마루에 누워 있다가, 마루의 나무 사이가 쬐끔 벌어진 곳이 있으면 그 곳에 눈을 대고 가만히 들여다보곤 했던 기억도 난다. 그런데 보통 마루도 아니고 ‘경복궁의 마루밑’이라니 뭔가 특별한 일이 벌어질 것 같다. 경복궁을 관람하는 사람들치고 머리를 거꾸로 하고 마루 밑을 들여다 본 사람이 있을까? 주인공 은별이는 친...+ 더보기",4,2007-05-17
296239292,"빨강, 하양 그리고 완전한 하나",14007895,happenstance,"음 좋다. 운문형식이라 처음에는 낯설었지만 적응이 금방 된다. 달과 별, 피에 대한 비유가 매끈하고 유기적으로 전체 이야기를 관통한다. 낯설지만 부드럽고 따끈해 금방 즐기게 되는 팔락 파니르의 맛이 생각나는 작품.",4,2022-10-13
296239292,"빨강, 하양 그리고 완전한 하나",13689898,아는언니,"넘쳐나는 텍스트의 홍수 속에서 문장이 아름다운 소설이 그리운 요즘, 운문 소설이라니!",4,2022-06-18
296239292,"빨강, 하양 그리고 완전한 하나",13858821,손,동화의 주인공인 열세 살 레하는 인도계 이민자로 미국에 살고 있다.시 형식인 운문소설이다.아이가 스토리가 연결되는 신기한 책이라며 신기해 했다.초등학생인 아이가 책 두께를 보더니 엄청 어려운 책일 것 같다며 읽더니 한번에 읽어내려 갈 말큼 충분히 공감가고 이해할 만한 다채로운 주제가,5,2022-08-19
296239292,"빨강, 하양 그리고 완전한 하나",13730978,중동이,"『빨강, 하양 그리고 완전한 하나』라는 독특한 제목의 어린이 소설을 만났습니다. 이 작품은 2022년 뉴베리 아너상을 수상한 작품입니다. 그러니 믿고 볼 수 있다는 의미이기도 합니다. 그런데, 조금 낯섭니다. 왜냐하면 이 책은 “운문 소설”이거든요. 도합 118편의 시가 모여 하나의 서사, 하나의 이야기를 만들어 냅니다.     책을 펼치면 뭔가 색다르다는 생각을 갖게 됩니다. 물론, 운문 즉 시가 모여 소설을 이룬다는 점도 다르지만 소설의 모든 본문은 붉은 글씨로 인쇄되어 있습니다. 붉은 글씨로 인쇄된 책이라니, 왜 그럴...+ 더보기",5,2022-07-02
296239292,"빨강, 하양 그리고 완전한 하나",13705928,해피클라라,"​118편의 시로 읽어보는 인도계 미국인 레하의 성장소설.초등4학년 이상 중학생에게 추천하고픈 2022 뉴베리 아너상 수상작,<빨강, 하양 그리고 완전한 하나>는평일에는 백인의 세계에, 주말에는 인도의 세계에 속하는레하의 중2 생활을 시로 읽어보게 된답니다.후반부에서는 어찌나 눈물이 나던지요 ㅠ청소년 엄마이기도 해서, 레하의 성장과정에 더 몰입이 되기도 했어요.    ​
	
		
			
			주고받기

			 

			내 이름은 레하,

			엄마의 피 웅덩이...+ 더보기",5,2022-06-24
296239292,"빨강, 하양 그리고 완전한 하나",13732288,ilovebooks,"사춘기는, 자신에 대해 치열하게 고민하는 시기이다. 어디서 왔는지, 어디로 가야 하는지, 무엇을 향해 가야 하는지. 미래로 나아가기 위해서는 자신의 과거를 돌아봐야 한다. 대부분의 청소년들은 좌충우돌 지나기도 하고 또 아무 걱정 없이 앞으로 나아가기도 한다. 하지만 때로는 자신의 뿌리에 대해 생각하느라 너무나 힘든 시간을 보낼 수도 있다.<빨강, 하양 그리고 완전한 하나>의 레하가 그렇다. 엄마와 아빠는 인도인, 결혼을 하며 미국으로 건너와 자리잡고 열심히 생활을 이어가고 있다. 하지만 미국에서 태어나 미국 친구들과 미국...+ 더보기",5,2022-07-02
296239292,"빨강, 하양 그리고 완전한 하나",14208697,기진맥진,내가 살아보지 않은 삶이다. 그것을 접할 수 있다는 것이 문학의 매력 중의 하나가 아닐까. 그리고 공감까지 할 수 있다는 점이. 화자인 레하는 인도인 부모에게서 태어났다. 하지만 미국에서 살고 있다. 이민자 2세로 살면서 느끼는 정체성의 고민이 이 책의 중요한 축을 이룬다.     이 책은 내가 거의 접해보지 못한 ‘운문 소설’이다. 운문과 산문 중에 더 편한 걸 고르라면 나는 산문이다. 시는 써본 적도 거의 없고 함축보다는 그냥 있는 그대로의 문장을 더 선호한다. 그런 면에서 이 책이 처음부터 썩 끌리지는 않았다. 하지만...+ 더보기,5,2022-12-26
296239292,"빨강, 하양 그리고 완전한 하나",13701171,루나,"​2022 뉴베리아너상을 수상한  ""빨강, 하양 그리고 완전한 하나""뉴베리아너상이란 미국에서 가장 오래된 아동문학상으로서 칼데콧상과 함께 미국 아동문학 최고의 상으로 꼽힌다.​초등도서가 이렇게 눈물이 자꾸 나도 되는거야? ㅜㅜ밤에 읽다가 후반부로 갈수록 자꾸 눈물이 나서 책을 덮었다.(다음날 눈이 붓는 것은 싫으니깐)​다음날 책을 펴서 읽으면 또 눈에 눈물이 그렁그렁ㅠ계속 책을 폈다 덮었다를 반복하면서 읽어갔다.초등도서임에도 불구하고 감동적이어서 정말 오래간만에 눈물 쏙 빼며 책을 읽었다.​​아이는 아직 뒷부분을 읽지 않아...+ 더보기",5,2022-06-22
296239292,"빨강, 하양 그리고 완전한 하나",13705368,물방울,"사춘기 딸과 함께 읽어보고 좋았던 책추천해요~어린이 문학상이라고 불리는2022 뉴베리아너상 수상작인밝은미래 신간도서[ 빨강, 하양 그리고 완전한 하나]저자 라자니 라로카 자신의어린시절 경험담을 소재로해새롭게 태어난 소녀 레하의 성장담을특별하게 풀어낸 청소년 소설, 주니어 소설두개로 쪼개진 각기 다른세상에 자신의 정체성을 찾는사춘기의 혼란스러운 상황을118편의 시로 표현했으며이야기가 이어지는 서사형태의운문소설로 구성된 책이라읽기에 부담없고 좋아요.중학생추천도서로 딱이네요~표지에 보이는 슬픈얼굴의 레하레하는 미국인으로 살아가는...+ 더보기",5,2022-06-24
296239292,"빨강, 하양 그리고 완전한 하나",13686856,Michelle,"레하는 별이라는 뜻이야.나는 어떤 별일까?까마득히 먼 곳에서 차갑게 빛나는 별일까?주변에 있는 것은 모조리 태워 버리는 적색 거성일까?아니면 태양처럼빛과 온기와 생명을 주는 별일까?​하지만 우리 엄마 아빤 내 이름을 거의 부르지 않아.대신 날 칸나'라고 불러.사랑하는 사람소중한 사람이라는 뜻이지. pg 15​둘쨰가 갑자기 자기 이름을 부르지 말고, 다른 이름으로 부르라고 했다.이쁜이?싫단다.소중이? 우리 딸은 소중하니까, 소중이라고 부르면 될까?​우리 집에선 딸 아이의 이름 대신, '소중이'라고 부르기 시작했다.부를 때마다 나도 모...+ 더보기",5,2022-06-17
296239292,"빨강, 하양 그리고 완전한 하나",13686343,루가녕이,"해마다 나오는 뉴베리 아너상.2021년에는 <우리는 우주를 꿈꾼다> 책이 뉴베리 아너상을 받았습니다.아들과 원서로도 그리고 번역본으로 함께 너무나도 감동 깊게 읽은 책이라...점점 해마다 나오는 뉴베리 아너상을 보게 됩니다.올해 역시 반갑게 2022 뉴베리 아너상이 나왔네요.원서로는 Red, White and Whole 로 그리고 번역본으로 <빨강, 하양 그리고 완전한 하나> 입니다.표지부터가 성장소설임을 짐작하게 만듭니다.올해 들어 뭔가 영화 미나리 부터 파친코 까지 이민자들의 삶을 담은 소재들고 많은 책들이...+ 더보기",5,2022-06-17
296239292,"빨강, 하양 그리고 완전한 하나",13701537,탐서가,"""어린이 문학의 노벨상""이라 불리는 뉴베리상은 ​시니가니가 어릴 때부터 책과 가까이 지냈으면 하는 바램으로​수상작들을 가능한 많이 접하도록 해왔었다.​1922년에 제정된 전통있는 아동 문학상이기 때문에​어린이, 청소년을 자녀로 둔 부모들은 너나 할 것 없이 읽히고 싶은 책이다.​2022년에도 역시 뉴베리 수상작들은 발표되었고,​그 중에서 우수상에 속하는 뉴베리 아너상 수상작 한 편을 오랜만에 만났다.​<빨강, 하양 그리고 완전한 하나>.​대상은 금박 장식이었는데 아너상은 우수상이어서 은박인가보다.^^​<빨강, 하양...+ 더보기",5,2022-06-22
296239292,"빨강, 하양 그리고 완전한 하나",13709350,jhee0602,"빨강, 하양 그리고 완전한 하나 (라자니 라로카 |밝은미래)『빨강, 하양, 그리고 완전한 하나 』는 2022 뉴베리 아너상을 수상한 작품이다.뉴베리 상은 어린이 문학상에 주어지는 영예의 상이라고 할 수 있다.상이 가진 특별한 점도 나의 관심을 끌기 충분했지만 낯설었던 운문소설이라는 것이 나의 관심을 더 끌었다.          이 책의 저자 라자니 라로카는 인도 이민자로 이 책의 내용 대부분을 자신의 경험을 바탕으로 하고 있으며주인공 레하를 통해 자세하게 감정을 표현하고 있다.책은 내용면에서 감동과 희망을 전해주지...+ 더보기",5,2022-06-25
296239292,"빨강, 하양 그리고 완전한 하나",13732617,레즈,"‘라자니 라로카(Rajani LaRocca)’ ‘빨강, 하양 그리고 완전한 하나(Red, White, and Whole)’는 한 이민 2세 소녀의 성장을 그린 소설이다.먼저 눈에 들어오는 것은 독특한 서식이다. 일반적인 소설과 달리 시처럼 쓰여졌기 때문이다. 실제로 이 소설은 118편의 시가 하나로 이어져 소설이 되는 운문 소설이라고 한다. 각각이 개별적인 시인만큼 시의 특징인 비유나 운율이 살아있는 것이 특징인데, (원판은 어떤지 모르겠지만 한국어판에서는) 그게 그렇게까지 크게 두드러지지 않는다. 그냥 죽 이어서 읽으면 보통의 소...+ 더보기",4,2022-07-02
296239292,"빨강, 하양 그리고 완전한 하나",13773681,반가워요,"안녕하세요~이번에 제가 저희 아이와 읽은 책은 밝은미래 출판사의 <빨강, 하양 그리고 완전한 하나> 예요~책표지에보니 검은 피부의 여자아이가 미소를 띤 채 무엇인가를 응시하고 있어요. 캄캄한 밤하늘에 날리는 붉은 꽃잎이 몽롱한 분위기를 자아내요. 2022년 뉴베리 아너상이라는 반짝이는 표시가 이 책을 더 빛나게 하는 것 같아요. 이 책의 저자는 라자니 라로카예요. 인도에서 태어나 미국에서 어린시절을 보내며 하버드 의과 대학을 졸업해 의사의 삶을 살고있다고 해요. 병원에서 진료를 하지 않는 시간에는 소설과 그림책을 쓰면서 ...+ 더보기",5,2022-07-18
296239292,"빨강, 하양 그리고 완전한 하나",13934664,chang1999,어찌보면 작가의 자서전적 성향의 이야기인 듯 싶었다. 작품 속 주인공의 어머니가 백혈병으로 안타까운 죽음에 이른다는 이야기만 빼고 작가의 삶과 거의 비슷한 것 같았다. 인도계 출신으로 낯선 이방 땅 미국으로 건너와 자수성가한 이민자의 삶을 엿볼 수 있다. 이민자들이 하나같이 어려움을 호소하는 것이 있다. 피부색이 다르고 언어가 다르고 문화가 다르다는 점. 작가도 성인이 될 때까지 사춘기 소녀가 겪어야했을 남 모를 아픔을 많이 겪었을 것이다. 작품 속 주인공 레하를 통해 자신의 마음 속 이야기를 솔직하게 전달하는 듯 싶었다....+ 더보기,5,2022-09-16
296239292,"빨강, 하양 그리고 완전한 하나",13704392,Esther,"올해 뉴베리 아너상 수상작 빨강, 하양 그리고 완전한 하나올해 뉴베리 수상작~ 뉴베리상을 받은 책들은 초등 고학년 이상 추천 해주는 책인데요.뉴베리상은 어린이 문학의 노벨상이라고 불립니다.초등 4-5학년도 읽기에 적합한 운문 소설 시 같은 어렵지 않고 부담 스럽지 않은 글밥이랍니다.작가도 인도계 미국인 으로 의사인데요.이 책의 주인공도 인도계 미국인 그리고 의사를 꿈꾸는 아이입니다.아이의 학교생활 그리고 사춘기 아이들의 감정 그리고 아픈 엄마를 보며 꿈을 키우고 미국이라는 나라속에서 나를 바라보는 사람들의 시선 까지참 많은 감정을 ...+ 더보기",5,2022-06-23
296239292,"빨강, 하양 그리고 완전한 하나",13708516,캣도그,"어린이 문학의 노벨상이라고 불리는 '뉴베리상'. 1922년에 제정되어 매년 대상 한 작품과 우수상에 해당하는 아너상을 2~4작품씩 수여해 왔다.이 번 2022 뉴베리 아너상을 수상한건  <빨강, 하양 그리고 완전한 하나>이다.이 책에는 118편의 시가 쓰여 있고, 그 시들은 하나로 이어져 한 편의 소설을 이룬다. 이러한 형태를 운문 소설(verse novel)​이라고 부르는데, 나는 처음 보는 소설의 형태여서 흥미가 생겼다. ​몇년 전에 독서 관련 책을 읽었는데, 좋은 책을 선택하는데 ...+ 더보기",5,2022-06-25
296239292,"빨강, 하양 그리고 완전한 하나",13712401,소소한라이프,"빨강, 하양 그리고 완전한 하나​부모님은 인도인, 미국에서 태어난 이민자 레하의 이야기입니다.젊은 때 엄마, 아빠는 미국으로 건너와 뉴욕에 살았고, 지금은 작은 집도 있고 친구가 있는 미국 중서부 작은 마을에 살고 있어요, 레하는 인도인의 문화와 미국인의 문화를 함께 배우고 있지요, 학교에서는 미국인, 주말의 집에서는 인도인인 레하는 이민자가 느끼는 감정을 이야기합니다. ​자기 정체성에서 혼란스러운 나이에 느끼고 표현하는 감정은 어떠할까 궁금해지는 책이였어요. 더군다나 2022년 뉴베리 아너상 수...+ 더보기",5,2022-06-26
296239292,"빨강, 하양 그리고 완전한 하나",13715914,matilda,"빨강, 하양 그리고 완전한 하나라자니 라로카 글김난령 번역밝은미래2022년 6월 2일248쪽15,000원분류 - 초등고학년 창작동화나는 원래부터 책을 좋아하지 않았다. 하지만 이젠 아이들과 함께 책을 좋아하는 사람이 되고 싶다. 영원한 독자가 되고 싶다. 영원한 독자가 되기 위해 세운 목표가 있다. 뉴베리 수상작까지는 꼭 함께 읽는 독서 파트너가 되어주기로 말이다. 아직 아이는 저학년이라 심도 있는 주제와 길고긴 호흡을 지닌 뉴베리 수상작은 읽지 못한다. 하지만 올해부터 짧은 뉴베리수상작들로부터 시작해보려고 한다. 2022년 수상작...+ 더보기",5,2022-06-27
296239292,"빨강, 하양 그리고 완전한 하나",13698781,라희씨,"라자니 라로카빨강, 하양 그리고완전한 하나​라자니 라로카는 인도에서 태어났고, 미국 켄터키주, 루이빌에서 자랐답니다. 그녀는 집 밖에서는 미국인으로 살아가는 학교에서의 삶이 있었고, 집 안에서는 인도인처럼 생활해야 하는 삶이 있었답니다. 레하의 엄마는 레하를 얻고 앞으로 태어날 아가들의 집을 모두 없애버렸지만, 엄마는 그 일을 후회한 적이 단 한 번도 없다. 엄마는 레아에게 미국 사람과 다른 우리는 열심히 살아야 하고, 옷은 수수하게 입어야 하며, 성공하기 위해 중요한 일에만 집중해야 한다고 했답니다. 그리고 우리의 본성을 읽어버려...+ 더보기",5,2022-06-21
296239292,"빨강, 하양 그리고 완전한 하나",13716008,hooah,"《빨강, 하양 그리고 완전한 하나》 라자니 라로카 / 옮김 김난령 밝은미래 이전에 비해서 간헐적 독서를 즐기고 있는 콩군과 함께 읽어 볼 만한 책을 골라 보고 있었어요. 그러다 '2022 뉴베리 아너상(Newbery Honor) 수상작'이라는 문구보다 눈에 더 띄었던, 바로 '운문 소설(verse novel)'이라는 책을 콩군도 저도 선택하게 되었답니다.  밝은미래 출판사에서 출간된 《빨강, 하양 그리고 완전한 하나》 라는 책은 디자인...+ 더보기",5,2022-06-28
296239292,"빨강, 하양 그리고 완전한 하나",13704993,plumtrees,"초등 고학년이 읽을 수 있는 책은 어떤 책이 있을까학년이 올라갈수록 고민이 되는데어린이문학으로 뉴베리수상작을 읽으면 실패하지 않더라는..이번에 읽은 책은 2022 뉴베리 아너상 수상작으로초등고학년이 함께 읽기 좋은빨강, 하양, 그리고 완전한 하나​내 삶은 둘이야인도 사람의 삶 하나인도 사람이 아닌 삶 하나하지만 우리 엄마 아빠는 딱 하나의 삶에만 있어​2022년 뉴베리 수상한 운문 소설빨강, 하양 그리고 완전한 하나엄마의 작은 조각 하나가시간을 거슬러 날아와 내 손에 내려앉았어118편의 시를 만날 수 있다..빨강, 하양 그리고 완전...+ 더보기",5,2022-06-23
296239292,"빨강, 하양 그리고 완전한 하나",13707927,꽃둥이,"2022 뉴베리아너상에 빛나는 빨강, 하양 그리고 완전한 하나

올 해의 뉴베리 아너상에 빛나는 빨강 하양 그리고 완전한 하나

 

어린이 문학의 노벨상이라고 불리는 '뉴베리상'은 매년 대상 한 작품과 우수상에 해당하는

아너상을 2~4작품씩 수여해왔죠!

 

매년 뉴베리상이 발표될 때마다 화제가 되곤 했죠!

특히 이번 작품은 참 독특했던 것 같아요!

모든 책의 내용은 시로 적혀져 있고, 그 시들을 읽다보면 앞 뒤의 내용들이 하나로 이어지기에 참 독특한 ...+ 더보기",5,2022-06-25
296239292,"빨강, 하양 그리고 완전한 하나",13715892,shinendless,"< 빨강, 하양 그리고 완전한 하나>이 책은 조금 독특한 구성으로 쓰여진 도서인데요.시적인 구성의 소설입니다.2022년 뉴베리 아너상을 수상한 < 빨강, 하양 그리고 완전한 하나 >118편의 시를 통해 라자니 라로카가 전해주는 이야기에 귀를 기울여 보아요.레하를 통해서 라자니 라로카는 이야기 합니다.자신의 모습을~ 자신의 혼돈을~자신의 정체성을~~1980년 인도 이민자로 켄터키주 루이빌에서 자란 라자니 라로카!그녀는 진정 스스로 평범한 미국인이라고 생각하며자랐을까요?""둘 내 삶은 둘이...+ 더보기",5,2022-06-27
296239292,"빨강, 하양 그리고 완전한 하나",13701454,김선희,​ ​오늘은 요즘 저와 릴리가 함께 나눠읽고 있는 책 한권을 소개하려고 해요 사실 처음에 표지를 보고 생각한 것은 사춘기 소녀의 마음과 감정을 담은 책이라고 생각했고 혹시 모를 인종차별에 대한 어두운 이야기가 있을까.. 역간의 염려를 담아서 읽기 시작했어요 얼굴 표정에서 밝고 힘찬 기운보다는 조금은 정적이고 차분하면서도 약간은 어두운 느낌이 있었는데 책의 내용을 하나씩 만나보면서 사춘기 소녀의 머리속 여기저기를 함께 들여다 보는 느낌이 들어 충분히 재미있고 또 감동적인 이야기 였답니다 ^^사실 우리나라에 번역되어 출간되는 ...+ 더보기,5,2022-06-22
296239292,"빨강, 하양 그리고 완전한 하나",13704701,여우비,"2022년 올해의 뉴베리 수상작인 빨강, 하양 그리고 완전한 하나 를 소개합니다읽으면 읽을수록 새로운 느낌을 선사해주는 빨강, 하양 그리고 완전한 하나완전 쉽고 편하게 읽을수 있는 주니어소설 이에요운문소설 책을 펼치면 인쇄되어 있는 글이 어찌나 적은지시로 표현된 운문 소설이지만 읽은 느낌은 시적으로 쓴 주인공 레하의 일기장을 엿보는 기분이었어요긴 길을 읽기 싫어하는 아이들에게 딱인 청소년 소설이네요글밥이 적어서 빨리 읽을 수 있어요아무생각없이 글의 내용에 빠지다보면 어느새 다 읽었더라구요인도인인 레하의 부모님이 미국으로 오면서 생각...+ 더보기",5,2022-06-23
296239292,"빨강, 하양 그리고 완전한 하나",13716663,땡큐베리,"빨강, 하양 그리고 완전한 하나이 책은 시로 구성된 운문소설인데.. 이런 책을 처음 읽어서 일까요?짧은 글 속에 담긴 마음들이 더 강하게 느껴지고, 깊이 있게 다가오는 것 같아서 마음이 아파왔습니다.인도에서 태어났지만 미국에 살고 있는 레하.같은 환경에서 살아가고 있지만 인도와 미국이라는 문화적 차이를 자연스럽게 시로 담아내었고, 그 글을 읽으면서 그곳의 문화에 대해서도 잘 알아갈수 있었습니다.새로운 책이어서 어떤 느낌으로 다가올지 기대반, 두려움반이었는데..아이의 시선으로 봐서 일까요? 레하의 엄마가 아프기 시작한 뒤로부터의 글들...+ 더보기",5,2022-06-28
296239292,"빨강, 하양 그리고 완전한 하나",13704578,꼬마엘라,"해마다 미국 아동문학 발전에 가장 크게 이바지한 작가에게 주는 아동문학상 '뉴베리 상' 은아동문학의 노벨상으로 불릴 만큼 영광스러운 상이죠.뉴베리상은 매년 대상 한 작품과 아너상 2~4작품을 수여한다고 해요.집에 여러 권의 뉴베리상을 받은 작품이 있어서 읽어보았는데항상 아이들의 책이지만 제가 더 감동받고는 했거든요.뉴베리 아너상, 뉴욕 공립 도서관 올해의 책, 주니어 도서관 협회 추천 도서 등수많은 타이틀을 얻어서 더욱 유명한'빨강, 하양 그리고 완전한 하나'를 읽으면서도기대가 가득 되었답니다.'빨강...+ 더보기",5,2022-06-23
296239292,"빨강, 하양 그리고 완전한 하나",13705120,보니또민짱,"2022년 뉴베리아너상 수상작


   빨강, 하양 그리고 완전한 하나


   라는 제목의 책을 만나보았어요.


   

뉴베리상 은 매 해마다 미국 아동문학 발전에 크게 이바지한 작가에게 주는 아동문학 상이에요.


   


   좋은 작품이 많아서 저도 아이와 챙겨 읽으려고 노력하는 작품들인데요.


   


   올 해의 책은 진한 감동이 남는 그런 작품이었어요.


   


    

 

   

 ...+ 더보기",5,2022-06-23
296239292,"빨강, 하양 그리고 완전한 하나",13705530,Bona,"어린이문학빨강, 하양 그리고 완전한 하나2022년 뉴베리 아너상을 수상한 운문 소설이라고 해요.오잉?소설은 소설인데 운문 소설이라시와 같이 내용이 짧아요.엄마의 작은 조각 하나가 시간을 거슬러 날아와내 손에 내려 앉았어.이 책은 초등 고학년 이상 추천도서에요.초등4학년, 5학년 부터 읽을수 있는 운문 소설로 시로쓰여져 있기 때문에 글밥이 부담이 없네요.앉은 자리에서 휘릭휘릭금방 읽더라고요.특히 팝송을 들을 수 있는큐알이 있어서 들으면서 책을 읽으니 더 좋았어요.그 시대적 배경과 리듬까지 책 속으로~특이한 건 책의 본문 글씨가 빨강색...+ 더보기",5,2022-06-24
296239292,"빨강, 하양 그리고 완전한 하나",13704650,행복한엄마,"뉴베리수상작, 운문소설 빨강, 하양 그리고 완전한 하나산문소설 위주로만 읽히다보니 특별하게 운문소설을 읽혀보고 싶었던 엄마의 마음을 담아서 골라본 뉴베리수상작 ,빨강, 하양 그리고 완전한 하나 입니다. 2022년 뉴베리 아너상을 수상한 작품이라고 하니까 엄마 욕심에 한 번 더 읽혀주고 싶은건 안비밀;; 그만큼 수상작들은 일반적인 소설책과 달리 뭔가 글내용에서 얻어지는게 분명 있다고 생각하는 엄마로서 이 책을 살짝 들이밀었다.내 삶은 둘이야. 인도 사람의 삶 하나인도 사람이 아닌 삶 하나.하지만 우리 엄마 아빠는딱 ...+ 더보기",5,2022-06-23
296239292,"빨강, 하양 그리고 완전한 하나",13714264,WELCOME,"2022년 뉴베리 아너상 수상작 <빨강, 하양 그리고 완전한 하나>이다. 어린이 문학의 노벨상이라고 불리는 뉴베리상 수상작은 해마다 꼭꼭 챙겨서 읽고 있다. 어린이 문학이지만 어른이 읽어도 좋을만큼 깊이가 있고, 작품성이 뛰어난 이야기가 많아서 항상 기대가 된다. 이 책은 그동안의 수상작들과는 조금 다른 분위기의 책이다. 118편의 시로 되어 있는 운문 소설이기 때문이다. 시라고 하면 재미없다거나 지루하다고 생각하는 아이들도 있는데 이 책은 주인공이 자신의 이야기를 주제에 따라 이야기 들려주듯이 써놓은 시이기 때문에 읽다...+ 더보기",5,2022-06-27
296239292,"빨강, 하양 그리고 완전한 하나",13705477,언제나감사,"매년 새롭게 만나는 신선한 이야깃거리에 감탄하는데이번에는 운문소설이라 더 색달랐어요.118편의 시가 하나의 스토리처럼 이어져 가는데 시라는 특성이 잘 살려 있어서인지 그 감정이 더 진하게 전달되는 것 같아요.시 형식만 따르는 게 아니라 시가 가지는 언어적 수사법이 그대로 녹아 있어서 여러 가지 시각으로 펼쳐지는 상황이 하나로 이어지며 감동을 더하는 것 같네요.이민자 가정의 사춘기 소녀 레아,인도 사람과 미국 사람의 경계에서,또 부모와의 갈등에서 혼란스럽지만스스로 단단해지는 과정이 풍부한 감정들로 그려지고 있습니다....+ 더보기",5,2022-06-24
296239292,"빨강, 하양 그리고 완전한 하나",13692441,ssunshiny,"내 삶은 둘이야.인도 사람의 삶 하나인도 사람이 아닌 삶 하나.내 친구도 둘이야.인도인 친구 하나그렇지 않은 친구 하나.p2    인도계 미국인인 레하가 자라면서 내적인 갈등과 고민이 운문으로 아주 섬세하게 표현된 소설이에요.하지만, 운문이어서 그런지 술술 읽혀가는 속도에 반비례해서 생각은 자꾸 멈추며 하늘을 바라보게했어요.레하가 들려주는 속마음에 운율이 덧대어져 저도 모르게 레하가 된 것 같은 마음이었어요.별이라는 뜻의 레하와 달이라는 뜻을 가진 엄마의 이름 푸남은 같은 하...+ 더보기",5,2022-06-19
