book_title,review_content,rating
생명없는 종교생활에서 벗어나라,너무나 값진 선물과 같은 책입니다 문제가 있다면 답이 있듯 인생의 답을 얻고 싶다면 꼭 읽어 보시길 바랍니다. 마음이 시원해짐을 느끼게 되실 것 입니다.^^,5
생명없는 종교생활에서 벗어나라,"천주교 15년, 교회 13년을 죽어라 다녔지만 얻지 못했던 진정한 해답을 얻었습니다. 이 책을 만나게 하신 하나님께 감사드립니다. 이 세상 모든 분들께 자랑하고 싶은 책입니다.",3
생명없는 종교생활에서 벗어나라,이 책을 읽고 감사를 회복할 수 있었다. 내게 주신 생명 감사함으로 받고 누리는 삶이 되길 기도한다.,5
생명없는 종교생활에서 벗어나라,생명없는 종교생활에서 생명있는 복음생활을 누릴수 있도록 많은 것을 깨닫게 해준책입니다.^^,5
생명없는 종교생활에서 벗어나라,이 책을 통해서 종교가 아닌 오직 복음 종교생활이 아닌 생명있는 생활 자신의 삶 속에서 복음만을 풍요롭게 누리는 시간이 될것입니다,2
주 예수 그리스도,이 책은 두터운 분량에 비해서 매우 단순한 명제를 가지고 있다. 출판사 소개글이나 여러 학자들의 추천사에 구체적으로 언급된 것처럼 1913년에 출간된 Wilhelm Bousset의 의 명제를 반박하는 책이다. Bousset는 소위 종교사학파(Religionsgeschichtliche Schule)의 일원으로 그의 주장은 Jesus Devotion(예수 경배/헌신/섬김)이 이레나이우스를 거쳐서 2세기 말부터 시작되었다는 것이다. Larry Hurtado는 이 주장에 반박하며 Jesus Devo...+ 더보기,4
예수님 십자가 고난과 부활의 여정,"책 제목에 “여정”이라는 표현이 붙어 있긴 하지만, 사실 책에서 다루고 있는 기간은 그리 길지 않다. 흔히 말하는 공생애의 마지막 한 주간(고난주간)과 부활로 마무리 되는 짧은 기간의 사건들을 복음서를 중심으로 정리한 책이다(페이지도 꽤 적다).총 여덟 개의 장으로 구성되어 있는데, 각 장마다 하루 동안의 일정을 담고 있다. 저자의 간략한 설명이 덧붙여져 있기는 하지만, 신학적인 논의로 깊이 들어가는 않고, 대체로 복음서의 기록을 이어붙이거나 연결해 설명하는 방식으로 글이 진행된다.고난주간(과 부활주일)에 하루 한 씩 읽으며 묵상하...+ 더보기",3
바울,"오래간만이었다. 그간 나름 읽기 편하고 쉬운 에세이나 자기개발서, 혹은 소설 류들에 치중한 독서를 해왔더라면 이번 '바울, 그의 생애와 사역'은 완독하기까지 결코 쉽지 않았음을 먼저 고백하는 바이다. 두터운 책의 두께도 두께거니와 요즘 책 같지 않은 깨알같은 글씨까지 더해진 탓에 완독에 이르기까지 적지 않은 시간이 걸렸다. 크리스찬이 아니라면, 혹은 바울의 생애 전반에 대한 아주 강렬한 호기심이 있는 사람이 아니라면, 이 책을 선택하게 되기까지가 그 자체만으로도 쉽지 않은 여정이지 않았을까.성경보다는 그래도 좀 더 쉽게 그의 일생을...+ 더보기",4
바울,"사도 바울은, 조직적인 교단으로서 기독교가 원활히 기능하는 데에 초석을 놓은 행정가였고, ""서신""을 통해 교리 원형의 기반을 닦은 ""신학자""였으며, 불 같은 정열로 지중해 세계 곳곳을 누비고 다닌 활동가였고, 마음에 티끌만큼도 신앙에의 동요가 없었던 성스러운 사도였습니다. 예수 그리스도 생전에 직접 조우한 바 없음에도 불구하고, 그는 자신 앞에 홀연히 나타나 눈 앞의 비늘을 떨구어 준 그 성스러운 체험을 잊지 못 해 모두와 함께 진리를 공유하기 위해 일생을 헌신했습니다. 이전 그의 행적을 보면 ""믿음에의 길""과는 ...+ 더보기",5
바울,"""기독교는 디아스포라의 땅이 아니라 이스라엘 땅에서 유대 공동체 내부에서 하나의 운동으로 일어났다. 이 운동의 창시자는 한 유대인이었고, 그의 제자들도 유대인이었다. 제자들은 그의 선생이 떠나간 후 수년 동안 오직 자기들에게 맡겨진 복음을 유대인들에게만 전하였다. 그런데도 그들의 선생이 죽은 후 채 한 세대도 지나지 않아서 로마 제국 당국자들은 기독교를 큰 세력을 가진 이방 제의로 인정했""다(29). 이 중심에 바울이 있습니다. ""예수, 그는 누구인가?"" 예수를 진정으로 알기 원한다면 우리는 성경을 통해 예수를 만나야 하는데, 바울...+ 더보기",5
바울,"바울 그의 생애와 사역F.F.브루스 지음, 박문재 옮김CH북스 (크리스천다이제스트) 주일학교 아이들과 함께 사도행전을 읽고 있다.사도행전은 바울이 쓴 글은 아니지만바울이 예수님을 만나고 사울에서 바울이 되고나서전도여행을 다니며 쓴 이야기들이 많이 나온다.또한, 신약성경중 많은 서신서들이 바울에 의해 쓰여진 것을 보며이 책을 통해 이해의 폭이 넓어지길 바라는 마음으로 읽어보게 되었다.이전까지는 서신서인 갈라디아서, 고린도전후서, 로마서 등을 보면서이 글들을 '헬라 문화의 걸작'이라는...+ 더보기",5
티베트불교 반야심경 강해,"부처님 가르침을 자의적으로 해석하는 난법 시대.언제부터 불교의 공성이 참나의 아트만으로 윤색되었는지 모르겠다. 스스로 한 소식 했다며 하는 누군가의 강의가 불교의 공성을 힌두교의 아트만과 동일하게 보는 지경이다.훼불은 과거 시대만 일어나는 것이 아니라 불교라고 입에 담는 오늘 날의 누군가로부터도 일어나고 있다.그럴수록 헷갈리지 않는 바른 가르침이 필요한 시대가 되었다.이 책은 공성을 포함해서 불교의 여러 깨달음의 단계를 설명하고 있다.대승의 관점을 중심으로 통불교적인 설명을 해준다. 쉬운 부분도 있고, 익숙하지 않은 용어와 어려운 ...+ 더보기",5
티베트불교 반야심경 강해,초기와 대승사이 어디쯤 갤룩은 참나의 존재를 애써 무시하는 그런파다 그렇기때문에 진전이 없고 부처가없다,3
광우 스님이 들려주는 기도 가피 이야기,"9월의 서평 도서 ‘기도가피이야기’라는 제목이 궁금증을 불러왔다. 불교와 거리가 먼 집안 분위기로 매월 불교에 대해 하나씩 알아가는 기분이다. 교회에서 기도는 많이 해봤는데, 불교의 기도법문은 또 어떤 느낌일지… ‘불보살님은 간절한 기도에 분명 응답한다’는 ...+ 더보기",5
광우 스님이 들려주는 기도 가피 이야기,"간혹 윤회와 관련된 이야기를 하면 더러 불교는 숙명론이냐고 물으시는 분들이 있습니다. 제 대답은 '아니요'입니다. 불교는 운명이 정해져 있다는 생각을 거부합니다. 지금까지 이야기를 통해 보았듯, 부처님께서 전생의 업보에 대해 강조하시고, 또 지금 당장 조금이라도 더 복을 지으라고 말씀하신 건 내 삶은 결국 내가 만들어 가는 것임을 가르쳐 주고자 하셨던 것입니다.8%​​ 불교의 가르침을 요약하면 결국 '마음을 잘 써라.'라고 할 수 있습니다. 옛날부터 여러 큰스님들이 한결같이 말씀하신 것도 바로 이것입니다. ​ 달마 대사께서 이렇게...+ 더보기",5
광우 스님이 들려주는 기도 가피 이야기,"@bkbooks79#광우스님이들려주는기도가피이야기#광우스님 #기도가피이야기 #btn소나무#불교 #수행 #기도 #108배 #사경 #염불#불광출판사서포터즈빛무리 #서평#책스타그램 #북스타그램​어쩌다 보는 불교방송의 소나무란 프로에서 광우스님을 처음 접했었는데, 아이 같은 미소에 장난끼가 잔뜩 묻어나는 표정으로 거침없이 이야기를 펼치던 모습이 참 기억에 남았었다. 이번에 읽은 책이 광우스님의 ""기도 가피 이야기"" 처음엔 암암리 전해지고 있는 불교설화에 대해 모아 놓은 책인가 하고 읽기 시작했는데, 어느 순간부터 우리가 일상에서 접할 수 ...+ 더보기",5
광우 스님이 들려주는 기도 가피 이야기,"나는냐 병아리세상에 나온 사람은 모두 다 병아리인게 아닐까, 하고 엉뚱한 생각을 해본다. 응애에요. 뭐 이런 밈처럼 세상이 처음이고 모든게 새롭고, 지루하고 지치고 고루하고 매일이 똑같은 거 같아도 사실 들여다보면 모두 다르다.기도도 그렇다.제각기 종교마다 기도가 있고, 그런가 보다 했는데 이렇게 들여기보면 새롭고 저렇게 들여다보면 또 처음 보는 것이다. 종교간의 차이뿐 아니라 기도란게 본래 계속 새로운 걸지도 모르겠다. 그동안 고루하게 생각해봐서 똑같아 보였던 거지. 에는 마...+ 더보기",5
광우 스님이 들려주는 기도 가피 이야기,"할머니 할아버지 품에서 듣던 이야기가 떠오르는 가피加皮는 부처나 보살이 기도를 통해서 중생에게 힘을 주는 일을 의미한다고 한다. 는 제목 그대로, 중생의 눈높이에 맞는 방식으로 그들에게 기도를 통해 힘을 줄 수 있는 다양한 이야기를 전한다. 광우 스님의 다정한 어체로 줄지어 기도 가피 이야기해주는 것은 마치 구전 설화를 읽는 것 같았다. 옛날에 할머니 할아버지가 해주시는 이야기를 들으면 긍정적인 교훈과 반면 ...+ 더보기",5
광우 스님이 들려주는 기도 가피 이야기,"광우 스님의 기도 가피 이야기는 삶의 어려움을 기도와 절을 통해 극복할 수 있다는 희망의 메시지를 전하는 책이다. 최근 과중한 업무와 끊임없이 타인에게 힘을 주어야 하는 상담 일로 인해 육체적, 정신적으로 지친 나에게 이 책은 큰 위안과 깨달음을 주었다. 광우 스님의 따뜻하고 통찰력 있는 법문과 다양한 영험담들은 기도의 힘을 새롭게 일깨워주었고, 마음을 다스리는 지혜를 얻게 해주었다. 특히 '노는 입에 염불하라'는 가르침은 일상 속 작은 실천의 중요성을 깨닫게 해주었다. 이 책을 통해 나는 앞으로 매일 조금씩이라도 기도와 절을 실천...+ 더보기",5
광우 스님이 들려주는 기도 가피 이야기,"BTN 불교 TV 인기프로그램 소나무의 주인공 광우스님의 이 책은 기도가 낯설고 어색한 이들에게는 수행의 첫걸음을 쉽게 뗄수 있도록 인도해주고기도가 어려운 이들에게는 수행의 일상화와 지속적 습관화를 이끌어주는 내용으로 구성되어있다.1, 업과 운명, 2. 은혜와 원수로 엮인 인연의 이치, 3. 기도의 이유,4. 기도의 기적까지 총 4개 카테고리로 나뉘어져있으며 불자가 아닌 나 또한광우스님의 공감의 설법안에서 매료되고 공감되는 일상의 기도 이야기로 가득차있다.우리의 삶이란 전생의 복을 쓰면서 살아가는 여정...+ 더보기",4
광우 스님이 들려주는 기도 가피 이야기,"결국 우리에게 필요한 것은 바로 마음 공부입니다. 역경과 고비, 아픔과 상처를 극복하고, 나의 중심을 잡을 수 있는 것이 바로 마음 공부이지요.진정한 마음공부의 첫 걸음은 바로 보리심에서 시작됩니다. 이는 위로는 깨달음을 구하고, 아래로는 모든 중생을 제도하겠다는 거룩한 마음입니다. -364p 아버지가 돌아가시고 49재 첫 재를 지낸 9월 9일부터 해서 이 책을 읽기 시작했다. 49재의 5번째 재를 지낸 오늘(9/30)로 이 책을 다 읽었다. 마침 ‘광우 스님의 기도 가피 수행단’을 모집 중이...+ 더보기",4
6·25 잊지 말아야 할 그때 그 역사,"6.25 전쟁 75주년을 맞이하여"" 6.25 잊지 말아야 할 그때 그 역사"" 귀한 책이 출간 되었다. 첫 장을 읽자 마자 가슴에 묵직한 감동이 몰려와 마지막 장까지 읽지 안을 수 없었다. 6.25에 대한 생생한 증언과 6. 25 상황 가운데 이 민족에 대한 하나님의 사랑과 섭리를 알게 하셨다. 적극 추천합니다.",5
6·25 잊지 말아야 할 그때 그 역사,리박 뉴라이트 수준. 이런 책 읽을 바에는 만화책 본다,1
매력적인 공동체,"마크 데버의 건강한 교회 시리즈는 두고 두고 볼만한 가치가 있다. 본 책은 건강한 교회의 9가지 원리가 적용된 건강한 교회, 매력적인 공동체의 모습을 보여주고 있다. 읽으면서 교회를 매력적인 공동체로 만들어가고 싶다는 열망이 생길 것이다.",5
예수를 깊이 생각하라,우리가 현실 세계에서 겪고 있는 이 무수한문제들을 어떻게 받아들여야할지 이 책에서해답을 찾을수 있습니다.주님의 가르침으로 행동하는 주님의 자녀가되도록 도움을 받았습니다.,5
예수를 깊이 생각하라,예수님을 생각하는 것은 생활이고 습관이지만 때때로 제 신앙심이 흔들리고 믿음이 위태로워질 때가 있는데 그럴 때에 저의 마음을 단단히 붙들어줄 수 있는 책이네요. 주님의 사랑과 따뜻한 손길을 매일 새롭게 느낍니다.,5
2026 바르게 해석하고 알기 쉽게 풀어 쓴 토정비결,토정비결은 음력으로 보는 거라고 합니다.,5
2026 바르게 해석하고 알기 쉽게 풀어 쓴 토정비결,2019년 운세를 보면 정말 좋는 시간을 가져 행복 했습니다,5
2026 바르게 해석하고 알기 쉽게 풀어 쓴 토정비결,몸이 아프면 병원에 가듯이 마음이 공허 할 때는 토정비결이 마음의 병을 치유 하는 것 같네요,5
2026 바르게 해석하고 알기 쉽게 풀어 쓴 토정비결,운세도 찾기도 쉽게 설명도 보기 편하게 되어져 있어 좋아요 . 강추 ~,5
2026 바르게 해석하고 알기 쉽게 풀어 쓴 토정비결,현대적 느낌과 고전미가 잘 어울려 칭찬하고 싶어,5
2026 바르게 해석하고 알기 쉽게 풀어 쓴 토정비결,"점 집에 가기에 무서워 친구와 같이 가기로 했는데 친구도 역시 같은 과 라, 토정비결을 사서 운세를 보기로 마음먹고 서점에 들러 샀습니다. 생각보다 보기 쉬워서 선택하는데 별 어려움이 없었습니다. 그리고 좋은 것은 2019년 운세가 귀인을 맞나 승진도 하고, 좋은 사람을 맞나 결혼도 한다고 합니다. 몸이 아프면 병원에 가듯이 마음이 공허 할 때는 토정비결이 마음의 병을 치유 하는 것 같네요",5
2026 바르게 해석하고 알기 쉽게 풀어 쓴 토정비결,"어머님이 무척 좋아햐셔요. 활자도 크고 글자 간격도 넓어 보기 좋아요. 집에 있는 옛날 토정비결은 세로쓰기와 한자와 병행 되어져 있어 읽는 중간에 어느 줄인지 놓쳐버릴 때가 있어는데, 가로쓰기로 되어져있어 정말 편해요. 그리고 한자보다는 한글로 이해하기 쉽게 해석이 되어져있어 읽기도 편하고, 가족들이 함께 모여 서로 2021년 운세를 보면 정말 좋는 시간을 가져 행복 했습니다. 저는 내년에 성적도 더 오르고, 원하는 좋은 학교에 갈 수 있다고 하네요 . 강추 합니다",5
2026 바르게 해석하고 알기 쉽게 풀어 쓴 토정비결,"표지 디자인이 정말이뻐요 입금님 용상위의 일월곤륜도에 학을 넣어 십장생도 같은 느낌으로하고, 책 제목은 은박을 넣어 정말 고급 스럽고, 좋아요. 할아버지 할머니가 보는 토정비결이 아니라, 현대적 느낌과 고전미가 잘 어울려 칭찬하고 싶어요. 오래, 오래 소장하고 볼수 있을 것 같아요",5
D. A. 카슨의 하나님의 사랑,“하나님은 사랑이시다.” 모 대형교회가 벽에 써 붙이면서 더욱 유명해진 이 문구는 오늘날 많은 사람들이 좋아하는 내용을 담고 있는 것으로 오해된다. 당연히 하나님은 사랑이시다. 그분은 우리가 저지르는 모든 오류와 잘못을 언제나 용서할 준비가 되어 있는 분이다. 그러니 우리는 조금은 더 느슨해져도 된다.이 책의 저자인 D. A. 카슨은 바로 그런 세간의 오해에 정면으로 도전한다. 몇 개의 강연을 모은 이 책의 원제목은 “하나님의 사랑이라는 난해한 교리(The Difficult Doctrine of the Love of God)”다. ...+ 더보기,4
D. A. 카슨의 하나님의 사랑,"『D.A.카슨의 하나님의 사랑』은 책의 제목만 보면 한 사람이 하나님의 사랑에 대해서 느낀점을 서술한 것 같습니다. 그러나 이 책의 원제는 『하나님의 사랑, 그 어려운 교리』(The difficult doctrine of the love of god)입니다. 우리는 하나님이 사랑이시라고 믿고 있습니다(요일4:8). “하나님이 사랑이시다”라는 문구는 굉장히 많이 알려진 문구입니다. 맞습니다. 하나님은 사랑이십니다! 사랑을 제외하고는 하나님에 대해서 논할 수 없습니다.그러나 우리는 ‘사랑’ 그 자체에 대해서 좀 더 고민이 필요합니다. ...+ 더보기",4
냅킨 전도,정말 복음이 기쁜 소식입니다 하고 전할 수 있게 해 주는 좋은 책. 꼭 읽어보세요. 강추!,5
냅킨 전도,제목 : 냅킨전도저자 : 제임스 정옮긴이 : 출판사 : IVP읽은날 : 2017/06/11 - 2017/06/22보통 전도라고 하면 예수그리스도의 십자가를 전함으로 천국에 갈 수 있도록 하는 것이라고 생각한다. 나도 대학을 갈때까지 그게 전도라고 배웠으니까.그런데 어느 순간부터 이런 전도가 잘 먹히지(?) 않는다.가장 큰 문제는 일반인들이 봤을 때 그리스도인을 닮고 싶지 않기 때문이다.죽고나서 천국만 생각하는 종교를 누가 좋아할까? 더구나 요즘처럼 욜로를 외치는 시기에..이 책은 전도에 대한 시각을 교정해준다. 그리스도를 ...+ 더보기,3
냅킨 전도,청년 및 대학생 전도를 위해 항상 4영리만을 사용해 오다가 이번에 이 책으로 전도를 하려고 구입했습니다. 전도의 도구로 사용하기에 좋은 것 같습니다.,3
주께서 사랑하시듯 사랑하라,"˝감정은 하나님의 주된 관심사가 아닙니다. 하나님을 향한 사랑이든 인간을 향한 사랑이든, 기독교적인 사랑은 의지의 문제입니다. 하나님의 뜻을 행하려고 노력한다면 곧 '주 너희 하나님을 사랑하라'는 계명에 순종하고 있는 것입니다.˝ C.S.루이스,",4
주께서 사랑하시듯 사랑하라,"로버타 본디 감리교 신학자의 초기 그리스도인들과의 대화를 읽었다. 특히 사막 교부들이 잔한 하나님 안에서의 겸손, 사랑, 기도가 무엇인지를 안내하고 있다. 신앙의 진수가 무럿인지 찬찬히 궁구할 크리스찬들에게 좋은 영성 자료가 될 것이다.",4
과학을 앞서가는 성경 1,어떻게 접하다 보니까 이 책을 접하겠는데요.. 과학적으로 도전히 설명하기 어려운 부,5
신앙의 기초를 세워라,"에이든 토저, 그는 정식 신학 교육을 받지 못했지만 누구 못지 않은 높은 신학적 경지에 올라 많은 저서를 통해 사람들을 깨우치고, 감동을 주고 있다. 그는 꾸미지 않은 사실적 표현, 돌려 말하지 않는 직설적 언어를 특징으로 갖고 있다. 정곡을 바로 찌르는 그의 수사법은, 그러한 그의 메시지는 아픈만큼 성숙하게 하고, 누구의 메시지보다 깊게 그리고 오래 남는다. 현실을 분명히 볼 수 있게 해준다. 국내에 지금까지 번역 출간된 그의 책이 상당히 많다. 하지만 출간되지 않은 그의 책은 그보다 더 많다. 그러하니 앞으로 발간되는 ...+ 더보기",5
청지기 수업,"하나님께서 에덴에 동산을 창설하시고 사람을 거기 두시고 에덴동산을 다스리며 지키게 하셨다. 하나님이 주인이시고 사람은 하나님의 동산에 청지기일 뿐이다. 청지기는 소유에 대해서는 종의 의식을 가지고 일에 대해서는 주인의식을 가지고 사는 것이다. 이것이 뒤바뀔 때 인간은 타락하고 방종하게 된다. 하나님이 내게 주신 소유에 대해서는 내 것이 아님을 알고 그 모든 소유가 하나님의 영광과 뜻을 위해서 허락하신 소유임을 알고 주인의 뜻대로 사용하는 것이 청지기이고, 일에 대해서는 종처럼 수동적인 자세로 일하는 것이 아니라 주인...+ 더보기",5
청지기 수업,"매일 주인 뜻대로 사는 훈련 청지기 수업 - 한규삼 지음 - 이 세상에서 하나님 마음에 합한 선한 청지기로 살아가려면 우리는 어떻게 해야할까?part 1대단한 주인에게 청지기가 있다.part 2주인은 재물보다 관계에 관심이 많다.part 3청지기, 하나님이 공급하심을 안다.part 4주인으느 선한 청지기를 든든히 여긴다.이렇게 4가지 part로 나누어져서 쓰여져있다.청지기 수업 책을 읽으면서 '하나님의 은혜' 찬양곡이 계속 떠올란다'나를 지으신이가 하나님, 나를 부르신이가 하나님, 나를 보내신이도 하나님, 나의 나된것은 ...+ 더보기",5
청지기 수업,"청지기의 삶. 신앙의 연륜이 좀 된다면 청지기의 삶에 대해서 고민할 것이다. 그러나 어떻게 사는 것이 청지기로서 사는 것인지 막연하다. 그러다 보니 그저 하나님을 잘 섬기는 것, 다시 말하면 예배 잘 드리고(소위 주일성수), 교회의 일에 충성, 봉사하는 것 정도로 생각한다. 청지기란 주인이 맡긴 것을 관리하는 관리자라고 정의할 수 있다. 주인이 아니기에 선택권이 없다. 하나님 나라와 세상의 가치관이 공존하는 상황에서 청지기의 사명을 감당해야 하기 때문에, 청지기로서 사는 것이 힘들게 여겨진다. 즉, 하나님과 재물을...+ 더보기",5
청지기 수업,"충현교회 한규삼목사님의 ""청지기수업"" 온화한 목사님의 해맑은 미소와 웃음이 눈에 선하게 보이는 것 같았습니다. 이 설교집을 통해 진정 청지기의 정신이 무엇이며, 그리고 우리가 주님앞에서 주께서 우리에게 주신 시간과 물질을 어떻게 사용해야 할지 다시 한번 생각해 보게 되었습니다. 자녀들을 주님의 교훈과 훈계로 양육하며, 신실한 주님의 청지기로서, 주님이 나에게 주신 많은 것들을 어떻게 믿음안에서 잘 관리하며, 그것을 주의 일을 위해 사용해야하는지 귀한 많은 깨달음을 얻게 되었습니다. ""맡은 자들에게 구할...+ 더보기",5
청지기 수업,"""하나님께서 우리를 부르신 소명(구원)은 나 혼자 천국에 가는 것으로 끝나지 않습니다. 하나님은 우리를 하나님의 구속 사역 안으로 초대하셔서 하나님의 일에 동참하도록 하셨습니다."" (P.150) 이땅에서 살아가는 우리 크리스천들의 정체성이 무엇이라고 생각하십니까? 한규삼 목사님의 신간, 청지기 수업에서는 이땅에서의 우리의 정체성은 청지기라고 단언합니다. 이 정체성을 잃고 살아가는 우리는 모두 영적 실직자들입니다. 우리는 우리의 본질을 회복하고, 우리의 소명을 마땅히 감당해야 합니다. 그러기 위해서 필요한 것이 바로 청지기 ...+ 더보기",5
청지기 수업,"하나님을 믿고 섬기는 사람은 하나님의 청지기이다. 청지기란 주님을 대신하여 여러 가지 일을 돕는, 즉 시중을 드는 자를 말한다. 청지기란 주인이 아니고 관리자란 뜻이다. 우리는 하나님의 돈을 관리하는 관리자일 뿐이다. 그래서 “내 돈 갖고 내 마음대로 쓰는 데 무슨 상관이냐”라는 얘기를 할 수 없다. 이 재물이 하나님의 것이기 때문에 하나님은 마지막 날 ‘우리가 그것을 어떻게 사용하였는지’ 계산하신다. 이 책은 충현교회를 섬기고 있는 한규삼 목사가 그리스도인들이 어떤 청지기가 되어야 하는지 성경적 원리에 입각해서 기...+ 더보기",5
청지기 수업,"p. 98 청지기로서 관리해야 할 것은 주인이 맡긴 모든 것입니다. 다시 말해 사람이 소중하다고 생각하는 거의 모든 것입니다. 재능, 물질, 자녀, 직위, 시간, 자유 등 모두입니다. p.105 영혼의 청지기는 소유의 넉넉함이 아니라 생명의 풍성함에 마음을 ...+ 더보기",4
